openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Hoefsmidstraat,2,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375737,51.873176
Hoefsmidstraat,31,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374017,51.872996
Hoefsmidstraat,32,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374749,51.872645
Hoefsmidstraat,35,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373543,51.872514
Hoefsmidstraat,38,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374049,51.872120
Hoefsmidstraat,39,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.372488,51.872172
Hoefsmidstraat,40,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374049,51.872120
Hoefsmidstraat,41,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.372488,51.872172
Hoefsmidstraat,44,A,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,44,B,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,44,C,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,44,D,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,44,E,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,46,A,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,46,B,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373666,51.871736
Hoefsmidstraat,50,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373353,51.871500
Hoefsmidstraat,52,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373317,51.871469
Hoefsmidstraat,54,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373277,51.871439
Hoefsmidstraat,56,,,3194AA,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.373235,51.871406
Leerlooierstraat,4,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374070,51.873882
Leerlooierstraat,44,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.371908,51.873154
Leerlooierstraat,48,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.372980,51.873097
Leerlooierstraat,50,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.372715,51.872784
Leerlooierstraat,52,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.372832,51.872728
Leerlooierstraat,54,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.372906,51.872692
Leerlooierstraat,135,C,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.371627,51.874444
Leerlooierstraat,135,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.371226,51.873737
Leerlooierstraat,141,,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.371350,51.873328
Leerlooierstraat,145,A,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.371336,51.873007
Leerlooierstraat,145,B,,3194AB,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.371336,51.873007
Oppermanstraat,33,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377641,51.870583
Oppermanstraat,36,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378039,51.869909
Oppermanstraat,38,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377733,51.870003
Oppermanstraat,40,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377661,51.870025
Oppermanstraat,46,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377252,51.870171
Oppermanstraat,55,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375753,51.871418
Oppermanstraat,72,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375321,51.871159
Oppermanstraat,77,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374049,51.872120
Oppermanstraat,80,,,3194AC,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374588,51.871537
Pottebakkerstraat,15,,,3194AD,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375920,51.872387
Pottebakkerstraat,19,,,3194AD,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375637,51.872526
Pottebakkerstraat,21,,,3194AD,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375466,51.872603
Schrijnwerkerstraat,13,,,3194AE,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376136,51.871840
Schrijnwerkerstraat,24,,,3194AE,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376186,51.871218
Schrijnwerkerstraat,25,,,3194AE,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375753,51.871418
Schrijnwerkerstraat,27,,,3194AE,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374744,51.870621
Schrijnwerkerstraat,29,,,3194AE,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.374683,51.870575
Schrijnwerkerstraat,30,,,3194AE,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.375063,51.870497
Steenhouwerstraat,10,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379907,51.870882
Steenhouwerstraat,11,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379930,51.871584
Steenhouwerstraat,14,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379466,51.871359
Steenhouwerstraat,15,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379430,51.872088
Steenhouwerstraat,19,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378130,51.872457
Steenhouwerstraat,39,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377161,51.872994
Steenhouwerstraat,41,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376421,51.873446
Steenhouwerstraat,43,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376158,51.873496
Steenhouwerstraat,44,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378238,51.872008
Steenhouwerstraat,50,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377535,51.872327
Steenhouwerstraat,66,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376864,51.872761
Steenhouwerstraat,70,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376121,51.872906
Steenhouwerstraat,72,,,3194AG,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376121,51.872906
Pernisseweg,51,,,3194AH,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383524,51.866391
Pernisseweg,93,,,3194AH,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382290,51.868827
Vondelingenweg,496,,,3194AJ,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.360545,51.876546
Suikerbakkerstraat,5,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379456,51.871158
Suikerbakkerstraat,9,B,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379213,51.870864
Suikerbakkerstraat,12,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.379144,51.870476
Suikerbakkerstraat,30,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377864,51.868923
Suikerbakkerstraat,32,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377822,51.868844
Suikerbakkerstraat,34,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377778,51.868764
Suikerbakkerstraat,36,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377733,51.868680
Suikerbakkerstraat,38,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377688,51.868597
Suikerbakkerstraat,40,,,3194AK,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377645,51.868524
Tinnegieterstraat,3,A,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378465,51.871886
Tinnegieterstraat,3,B,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378316,51.871769
Tinnegieterstraat,3,C,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378173,51.871657
Tinnegieterstraat,3,D,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.378030,51.871574
Tinnegieterstraat,3,E,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377786,51.871502
Tinnegieterstraat,5,,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377664,51.871287
Tinnegieterstraat,7,,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377326,51.871242
Tinnegieterstraat,9,,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.377318,51.871044
Tinnegieterstraat,15,,,3194AL,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.376943,51.870885
Hoogvlietsekerkweg,54,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.384268,51.861782
Hoogvlietsekerkweg,58,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383913,51.861823
Hoogvlietsekerkweg,60,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383797,51.861836
Hoogvlietsekerkweg,62,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383706,51.861846
Hoogvlietsekerkweg,64,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383615,51.861857
Hoogvlietsekerkweg,66,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383523,51.861869
Hoogvlietsekerkweg,68,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383420,51.861880
Hoogvlietsekerkweg,70,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383330,51.861891
Hoogvlietsekerkweg,72,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383234,51.861902
Hoogvlietsekerkweg,74,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.383155,51.861913
Hoogvlietsekerkweg,76,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382994,51.861925
Hoogvlietsekerkweg,78,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382848,51.861947
Hoogvlietsekerkweg,80,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382731,51.861962
Hoogvlietsekerkweg,82,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382534,51.861992
Hoogvlietsekerkweg,84,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382280,51.862035
Hoogvlietsekerkweg,86,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382177,51.862052
Hoogvlietsekerkweg,88,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.382033,51.862076
Hoogvlietsekerkweg,90,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.381918,51.862098
Hoogvlietsekerkweg,92,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.381408,51.862205
Hoogvlietsekerkweg,94,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.381340,51.862216
Hoogvlietsekerkweg,106,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.381045,51.862303
Hoogvlietsekerkweg,108,,,3194AM,Hoogvliet Rotterdam,Rotterdam,Zuid-Holland,VBO,4.381165,51.862379
